bookname,n,k,m,count1,count2,count3,user,sys,real
don-quixote,404461,7,1000,7024521,18695,1003,296.0,4.0,357.0
don-quixote,404461,7,10000,7024521,186993,10152,300.0,8.0,1263.0
don-quixote,404461,7,100000,7024521,951960,51404,396.0,0.0,700.0
don-quixote,404461,7,500000,7024521,3565110,192336,636.0,20.0,1882.0
madame-bovary,112972,2,1000,1796267,16864,11969,72.0,0.0,115.0
madame-bovary,112972,2,10000,1796267,145340,103716,80.0,4.0,137.0
madame-bovary,112972,2,100000,1796267,1686322,1203454,260.0,12.0,492.0
madame-bovary,112972,2,500000,1796267,577391,396895,128.0,0.0,229.0
madame-bovary,112972,3,1000,1796277,16875,1336,72.0,0.0,98.0
madame-bovary,112972,3,10000,1796277,168639,12890,76.0,0.0,121.0
madame-bovary,112972,3,100000,1796277,271256,24479,92.0,0.0,220.0
madame-bovary,112972,3,500000,1796277,272169,22660,88.0,0.0,564.0
madame-bovary,112972,4,1000,1796279,16859,1012,64.0,12.0,105.0
madame-bovary,112972,4,10000,1796279,168649,10316,72.0,0.0,219.0
madame-bovary,112972,4,100000,1796279,766238,47214,132.0,4.0,202.0
madame-bovary,112972,4,500000,1796279,103235,6483,80.0,0.0,108.0
madame-bovary,112972,5,1000,1796279,16857,1001,68.0,4.0,103.0
madame-bovary,112972,5,10000,1796279,108161,6625,80.0,0.0,108.0
madame-bovary,112972,5,100000,1796279,1686471,100465,216.0,8.0,490.0
madame-bovary,112972,5,500000,1796279,399983,23880,104.0,0.0,152.0
madame-bovary,112972,6,1000,1796279,16856,1000,76.0,0.0,679.0
madame-bovary,112972,6,10000,1796279,168693,10002,72.0,8.0,117.0
madame-bovary,112972,6,100000,1796279,597211,35876,120.0,8.0,244.0
madame-bovary,112972,6,500000,1796279,368350,21896,104.0,0.0,201.0
madame-bovary,112972,7,1000,1796279,16856,1000,64.0,0.0,188.0
madame-bovary,112972,7,10000,1796279,168693,10000,92.0,0.0,190.0
madame-bovary,112972,7,100000,1796279,1686449,100059,208.0,28.0,601.0
madame-bovary,112972,7,500000,1796279,929654,55188,156.0,0.0,269.0
zadig,26046,2,1000,349642,14730,3984,16.0,0.0,49.0
zadig,26046,2,10000,349642,26977,7531,12.0,4.0,24.0
zadig,26046,2,100000,349642,365686,100390,40.0,0.0,97.0
zadig,26046,2,500000,349642,146485,37053,24.0,0.0,462.0
zadig,26046,3,1000,349639,14736,1114,8.0,8.0,46.0
zadig,26046,3,10000,349639,145832,11069,24.0,8.0,269.0
zadig,26046,3,100000,349639,231279,17446,28.0,4.0,68.0
zadig,26046,3,500000,349639,126089,9489,16.0,4.0,46.0
zadig,26046,4,1000,349638,14734,1013,16.0,0.0,27.0
zadig,26046,4,10000,349638,147445,10163,24.0,0.0,49.0
zadig,26046,4,100000,349638,64288,4401,24.0,16.0,362.0
zadig,26046,4,500000,349638,570486,39306,56.0,0.0,115.0
zadig,26046,5,1000,349638,14735,1001,16.0,0.0,438.0
zadig,26046,5,10000,349638,147364,10040,24.0,0.0,44.0
zadig,26046,5,100000,349638,330759,22543,40.0,0.0,98.0
zadig,26046,5,500000,349638,360151,24512,40.0,0.0,110.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,33.0
zadig,26046,6,10000,349638,84253,5719,20.0,0.0,43.0
zadig,26046,6,100000,349638,256873,17448,32.0,4.0,184.0
zadig,26046,6,500000,349638,91031,6180,24.0,0.0,95.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,32.0
zadig,26046,7,10000,349638,147464,10006,24.0,0.0,60.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,37.0
zadig,26046,7,500000,349638,1208342,82035,156.0,16.0,1477.0
don-quixote,404461,2,1000,7024485,18695,89651,240.0,4.0,403.0
don-quixote,404461,2,10000,7024485,187098,721611,324.0,24.0,671.0
don-quixote,404461,2,100000,7024485,1871325,7215008,788.0,20.0,1865.0
don-quixote,404461,2,500000,7024485,6733107,26445628,2176.0,88.0,5805.0
don-quixote,404461,3,1000,7024519,18693,3805,248.0,8.0,588.0
don-quixote,404461,3,10000,7024519,187062,33193,304.0,8.0,1099.0
don-quixote,404461,3,100000,7024519,1870497,336738,532.0,16.0,2283.0
don-quixote,404461,3,500000,7024519,9350740,1685466,1352.0,60.0,4412.0
don-quixote,404461,4,1000,7024518,18678,1260,284.0,8.0,531.0
don-quixote,404461,4,10000,7024518,187010,12582,280.0,8.0,982.0
don-quixote,404461,4,100000,7024518,22157,1874,308.0,16.0,6222.0
don-quixote,404461,4,500000,7024518,745900,51190,352.0,4.0,1215.0
don-quixote,404461,5,1000,7024519,18694,1060,284.0,20.0,4070.0
don-quixote,404461,5,10000,7024519,187077,10429,296.0,16.0,935.0
don-quixote,404461,5,100000,7024519,403940,22670,328.0,8.0,623.0
don-quixote,404461,5,500000,7024519,7765048,439005,1072.0,48.0,5484.0
don-quixote,404461,6,1000,7024520,18693,1007,292.0,4.0,745.0
don-quixote,404461,6,10000,7024520,187054,10172,304.0,16.0,591.0
don-quixote,404461,6,100000,7024520,1870723,101336,480.0,16.0,1400.0
don-quixote,404461,6,500000,7024520,9352295,507987,1228.0,32.0,3043.0
don-quixote,404461,7,1000,7024521,18695,1003,264.0,20.0,597.0
don-quixote,404461,7,10000,7024521,186940,10091,292.0,40.0,1008.0
don-quixote,404461,7,100000,7024521,1870350,100754,508.0,16.0,895.0
don-quixote,404461,7,500000,7024521,8500806,458332,1252.0,28.0,3231.0
madame-bovary,112972,2,1000,1796267,16870,12072,72.0,0.0,82.0
madame-bovary,112972,2,10000,1796267,145340,103716,80.0,4.0,134.0
madame-bovary,112972,2,100000,1796267,1686623,1230488,236.0,8.0,1246.0
madame-bovary,112972,2,500000,1796267,577391,396895,132.0,4.0,315.0
madame-bovary,112972,3,1000,1796277,16875,1336,76.0,0.0,194.0
madame-bovary,112972,3,10000,1796277,168655,12670,68.0,4.0,113.0
madame-bovary,112972,3,100000,1796277,523973,41900,116.0,0.0,213.0
madame-bovary,112972,3,500000,1796277,1163345,90971,160.0,4.0,846.0
madame-bovary,112972,4,1000,1796279,16859,1012,76.0,0.0,95.0
madame-bovary,112972,4,10000,1796279,168649,10316,76.0,0.0,225.0
madame-bovary,112972,4,100000,1796279,1686369,103519,220.0,0.0,382.0
madame-bovary,112972,4,500000,1796279,103235,6483,76.0,4.0,797.0
madame-bovary,112972,5,1000,1796279,16857,1001,72.0,0.0,125.0
madame-bovary,112972,5,10000,1796279,108161,6625,76.0,4.0,101.0
madame-bovary,112972,5,100000,1796279,445187,26734,104.0,12.0,504.0
madame-bovary,112972,5,500000,1796279,399983,23880,96.0,8.0,211.0
madame-bovary,112972,6,1000,1796279,16856,1000,76.0,0.0,680.0
madame-bovary,112972,6,10000,1796279,168682,10011,72.0,8.0,134.0
madame-bovary,112972,6,100000,1796279,597211,35876,124.0,0.0,258.0
madame-bovary,112972,6,500000,1796279,8431876,500452,984.0,4.0,2506.0
madame-bovary,112972,7,1000,1796279,16856,1000,76.0,8.0,519.0
madame-bovary,112972,7,10000,1796279,168693,10000,92.0,0.0,468.0
madame-bovary,112972,7,100000,1796279,1686472,100044,228.0,4.0,300.0
madame-bovary,112972,7,500000,1796279,819934,48649,140.0,0.0,244.0
zadig,26046,2,1000,349642,14730,3984,16.0,0.0,55.0
zadig,26046,2,10000,349642,26977,7531,28.0,0.0,77.0
zadig,26046,2,100000,349642,365686,100390,36.0,0.0,74.0
zadig,26046,2,500000,349642,146485,37053,20.0,8.0,173.0
zadig,26046,3,1000,349639,14736,1114,16.0,0.0,2030.0
zadig,26046,3,10000,349639,145832,11069,24.0,0.0,61.0
zadig,26046,3,100000,349639,1137899,85557,80.0,12.0,298.0
zadig,26046,3,500000,349639,126089,9489,20.0,0.0,37.0
zadig,26046,4,1000,349638,14725,1014,12.0,4.0,26.0
zadig,26046,4,10000,349638,147445,10163,24.0,0.0,90.0
zadig,26046,4,100000,349638,87244,6020,24.0,4.0,76.0
zadig,26046,4,500000,349638,570486,39306,60.0,0.0,152.0
zadig,26046,5,1000,349638,14735,1001,12.0,0.0,122.0
zadig,26046,5,10000,349638,147364,10040,24.0,0.0,52.0
zadig,26046,5,100000,349638,265710,18130,28.0,8.0,374.0
zadig,26046,5,500000,349638,791220,53881,60.0,12.0,190.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,27.0
zadig,26046,6,10000,349638,84253,5719,20.0,0.0,108.0
zadig,26046,6,100000,349638,476236,32391,52.0,0.0,331.0
zadig,26046,6,500000,349638,91031,6180,20.0,0.0,66.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,27.0
zadig,26046,7,10000,349638,147464,10006,28.0,0.0,45.0
zadig,26046,7,100000,349638,91016,6176,16.0,8.0,53.0
zadig,26046,7,500000,349638,91016,6176,24.0,0.0,78.0
don-quixote,404461,2,1000,7024485,18710,76443,276.0,4.0,1021.0
don-quixote,404461,2,10000,7024485,187146,759746,440.0,36.0,8743.0
don-quixote,404461,2,100000,7024485,1750817,6783765,740.0,52.0,2102.0
don-quixote,404461,2,500000,7024485,6072645,23538144,2232.0,124.0,8551.0
don-quixote,404461,3,1000,7024519,18693,3805,240.0,4.0,296.0
don-quixote,404461,3,10000,7024519,187102,34036,300.0,16.0,893.0
don-quixote,404461,3,100000,7024519,1870257,332309,512.0,48.0,2801.0
don-quixote,404461,3,500000,7024519,7413484,1317924,1020.0,32.0,4638.0
don-quixote,404461,4,1000,7024518,18698,1283,264.0,8.0,504.0
don-quixote,404461,4,10000,7024518,187058,13131,312.0,0.0,431.0
don-quixote,404461,4,100000,7024518,1870304,127968,452.0,16.0,745.0
don-quixote,404461,4,500000,7024518,9351967,642753,1164.0,56.0,3959.0
don-quixote,404461,5,1000,7024519,18699,1052,296.0,0.0,397.0
don-quixote,404461,5,10000,7024519,187054,10514,312.0,12.0,649.0
don-quixote,404461,5,100000,7024519,1870346,106070,448.0,28.0,805.0
don-quixote,404461,5,500000,7024519,4697157,264823,752.0,36.0,2809.0
don-quixote,404461,6,1000,7024520,18693,1007,284.0,16.0,1620.0
don-quixote,404461,6,10000,7024520,187055,10121,296.0,8.0,696.0
don-quixote,404461,6,100000,7024520,1870455,101736,472.0,12.0,943.0
don-quixote,404461,6,500000,7024520,9352384,506903,1388.0,52.0,5630.0
don-quixote,404461,7,1000,7024521,18698,1002,252.0,0.0,287.0
don-quixote,404461,7,10000,7024521,187043,10083,296.0,12.0,933.0
don-quixote,404461,7,100000,7024521,1870377,100688,504.0,16.0,1146.0
don-quixote,404461,7,500000,7024521,415191,22357,300.0,20.0,1020.0
madame-bovary,112972,2,1000,1796267,16870,12072,76.0,0.0,87.0
madame-bovary,112972,2,10000,1796267,145340,103716,84.0,0.0,136.0
madame-bovary,112972,2,100000,1796267,451251,331364,104.0,8.0,153.0
madame-bovary,112972,2,500000,1796267,2910031,2085953,424.0,24.0,1172.0
madame-bovary,112972,3,1000,1796277,16860,1333,68.0,4.0,162.0
madame-bovary,112972,3,10000,1796277,168655,12670,80.0,4.0,136.0
madame-bovary,112972,3,100000,1796277,523973,41900,112.0,0.0,155.0
madame-bovary,112972,3,500000,1796277,2059918,158790,220.0,0.0,345.0
madame-bovary,112972,4,1000,1796279,16875,1034,76.0,0.0,100.0
madame-bovary,112972,4,10000,1796279,168631,10339,84.0,4.0,179.0
madame-bovary,112972,4,100000,1796279,1686369,103519,204.0,8.0,503.0
madame-bovary,112972,4,500000,1796279,889869,54833,144.0,4.0,459.0
madame-bovary,112972,5,1000,1796279,16857,1001,76.0,0.0,2099.0
madame-bovary,112972,5,10000,1796279,168615,10046,84.0,4.0,106.0
madame-bovary,112972,5,100000,1796279,445187,26734,108.0,0.0,167.0
madame-bovary,112972,5,500000,1796279,1794306,106937,220.0,8.0,425.0
madame-bovary,112972,6,1000,1796279,16856,1000,76.0,0.0,695.0
madame-bovary,112972,6,10000,1796279,168682,10011,76.0,4.0,123.0
madame-bovary,112972,6,100000,1796279,597211,35876,124.0,0.0,227.0
madame-bovary,112972,6,500000,1796279,3153327,187193,348.0,12.0,770.0
madame-bovary,112972,7,1000,1796279,16856,1000,72.0,0.0,88.0
madame-bovary,112972,7,10000,1796279,168693,10000,88.0,8.0,133.0
madame-bovary,112972,7,100000,1796279,1686472,100044,220.0,4.0,480.0
madame-bovary,112972,7,500000,1796279,819934,48649,144.0,4.0,279.0
zadig,26046,2,1000,349642,14730,3984,16.0,0.0,67.0
zadig,26046,2,10000,349642,26977,7531,12.0,4.0,49.0
zadig,26046,2,100000,349642,365686,100390,36.0,4.0,139.0
zadig,26046,2,500000,349642,146485,37053,24.0,0.0,50.0
zadig,26046,3,1000,349639,14732,1085,16.0,0.0,39.0
zadig,26046,3,10000,349639,145832,11069,24.0,0.0,58.0
zadig,26046,3,100000,349639,1137899,85557,88.0,4.0,241.0
zadig,26046,3,500000,349639,50284,3763,16.0,0.0,40.0
zadig,26046,4,1000,349638,14725,1014,16.0,0.0,28.0
zadig,26046,4,10000,349638,147445,10163,24.0,0.0,542.0
zadig,26046,4,100000,349638,87244,6020,20.0,4.0,94.0
zadig,26046,4,500000,349638,570486,39306,52.0,4.0,485.0
zadig,26046,5,1000,349638,14735,1001,12.0,0.0,24.0
zadig,26046,5,10000,349638,147364,10040,24.0,0.0,633.0
zadig,26046,5,100000,349638,265710,18130,32.0,4.0,55.0
zadig,26046,5,500000,349638,791220,53881,76.0,0.0,416.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,33.0
zadig,26046,6,10000,349638,84253,5719,16.0,0.0,36.0
zadig,26046,6,100000,349638,476236,32391,48.0,4.0,166.0
zadig,26046,6,500000,349638,91031,6180,20.0,0.0,42.0
zadig,26046,7,1000,349638,14735,1000,20.0,0.0,231.0
zadig,26046,7,10000,349638,147464,10006,24.0,0.0,35.0
zadig,26046,7,100000,349638,91016,6176,24.0,4.0,39.0
zadig,26046,7,500000,349638,91016,6176,20.0,4.0,46.0
don-quixote,404461,2,1000,7024485,18698,64761,256.0,24.0,1206.0
don-quixote,404461,2,10000,7024485,187100,742737,316.0,16.0,621.0
don-quixote,404461,2,100000,7024485,1871038,7320677,744.0,44.0,3022.0
don-quixote,404461,2,500000,7024485,8532165,33421900,2680.0,116.0,6869.0
don-quixote,404461,3,1000,7024519,18705,3329,288.0,4.0,443.0
don-quixote,404461,3,10000,7024519,187127,32698,316.0,12.0,824.0
don-quixote,404461,3,100000,7024519,1870594,335291,468.0,16.0,1053.0
don-quixote,404461,3,500000,7024519,3688643,659174,664.0,4.0,3024.0
don-quixote,404461,4,1000,7024518,18698,1283,292.0,0.0,474.0
don-quixote,404461,4,10000,7024518,186995,12795,300.0,12.0,1514.0
don-quixote,404461,4,100000,7024518,35777,2451,276.0,24.0,326.0
don-quixote,404461,4,500000,7024518,2904868,198590,580.0,24.0,6340.0
don-quixote,404461,5,1000,7024519,18720,1056,280.0,12.0,533.0
don-quixote,404461,5,10000,7024519,187054,10514,288.0,20.0,4636.0
don-quixote,404461,5,100000,7024519,1870475,105386,468.0,8.0,1000.0
don-quixote,404461,5,500000,7024519,9352262,528199,1168.0,100.0,3951.0
don-quixote,404461,6,1000,7024520,18696,1007,296.0,0.0,326.0
don-quixote,404461,6,10000,7024520,186962,10182,308.0,4.0,988.0
don-quixote,404461,6,100000,7024520,1870244,101633,488.0,16.0,2919.0
don-quixote,404461,6,500000,7024520,3973250,215832,696.0,20.0,1238.0
don-quixote,404461,7,1000,7024521,18698,1002,288.0,4.0,1809.0
don-quixote,404461,7,10000,7024521,186965,10091,296.0,20.0,503.0
don-quixote,404461,7,100000,7024521,1870217,100611,472.0,4.0,1810.0
don-quixote,404461,7,500000,7024521,6204790,334360,1028.0,44.0,3220.0
madame-bovary,112972,2,1000,1796267,16870,12072,64.0,8.0,98.0
madame-bovary,112972,2,10000,1796267,145340,103716,84.0,0.0,128.0
madame-bovary,112972,2,100000,1796267,451251,331364,104.0,12.0,220.0
madame-bovary,112972,2,500000,1796267,1005609,728072,172.0,8.0,1663.0
madame-bovary,112972,3,1000,1796277,16860,1333,72.0,4.0,196.0
madame-bovary,112972,3,10000,1796277,168655,12670,88.0,4.0,260.0
madame-bovary,112972,3,100000,1796277,523973,41900,124.0,8.0,193.0
madame-bovary,112972,3,500000,1796277,2059918,158790,232.0,8.0,515.0
madame-bovary,112972,4,1000,1796279,16875,1034,72.0,0.0,89.0
madame-bovary,112972,4,10000,1796279,168631,10339,84.0,0.0,134.0
madame-bovary,112972,4,100000,1796279,189113,12536,84.0,0.0,104.0
madame-bovary,112972,4,500000,1796279,1042339,65394,148.0,4.0,242.0
madame-bovary,112972,5,1000,1796279,16857,1001,72.0,4.0,107.0
madame-bovary,112972,5,10000,1796279,168615,10046,88.0,0.0,109.0
madame-bovary,112972,5,100000,1796279,445187,26734,104.0,8.0,187.0
madame-bovary,112972,5,500000,1796279,1794306,106937,228.0,4.0,1077.0
madame-bovary,112972,6,1000,1796279,16856,1000,76.0,0.0,106.0
madame-bovary,112972,6,10000,1796279,168682,10011,76.0,4.0,114.0
madame-bovary,112972,6,100000,1796279,1570374,93427,204.0,4.0,412.0
madame-bovary,112972,6,500000,1796279,1316077,78354,192.0,0.0,383.0
madame-bovary,112972,7,1000,1796279,16856,1000,64.0,0.0,85.0
madame-bovary,112972,7,10000,1796279,168693,10000,92.0,0.0,160.0
madame-bovary,112972,7,100000,1796279,1199268,71169,180.0,16.0,482.0
madame-bovary,112972,7,500000,1796279,819934,48649,144.0,0.0,282.0
zadig,26046,2,1000,349642,14730,3984,16.0,0.0,53.0
zadig,26046,2,10000,349642,26977,7531,8.0,4.0,30.0
zadig,26046,2,100000,349642,365686,100390,40.0,0.0,104.0
zadig,26046,2,500000,349642,146485,37053,24.0,0.0,49.0
zadig,26046,3,1000,349639,14732,1085,16.0,0.0,31.0
zadig,26046,3,10000,349639,145832,11069,24.0,0.0,63.0
zadig,26046,3,100000,349639,1137899,85557,88.0,4.0,255.0
zadig,26046,3,500000,349639,50284,3763,16.0,0.0,33.0
zadig,26046,4,1000,349638,14725,1014,16.0,0.0,30.0
zadig,26046,4,10000,349638,75625,5186,20.0,0.0,36.0
zadig,26046,4,100000,349638,87244,6020,20.0,4.0,71.0
zadig,26046,4,500000,349638,432119,29758,44.0,0.0,58.0
zadig,26046,5,1000,349638,14735,1001,16.0,0.0,60.0
zadig,26046,5,10000,349638,147348,10036,24.0,0.0,452.0
zadig,26046,5,100000,349638,265710,18130,36.0,0.0,58.0
zadig,26046,5,500000,349638,791220,53881,72.0,4.0,576.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,224.0
zadig,26046,6,10000,349638,84253,5719,16.0,4.0,55.0
zadig,26046,6,100000,349638,476236,32391,52.0,0.0,110.0
zadig,26046,6,500000,349638,91031,6180,20.0,0.0,32.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,30.0
zadig,26046,7,10000,349638,147464,10006,0.0,24.0,43.0
zadig,26046,7,100000,349638,91016,6176,16.0,4.0,46.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,41.0
don-quixote,404461,2,1000,7024485,18689,60965,260.0,24.0,1669.0
don-quixote,404461,2,10000,7024485,187100,742737,396.0,24.0,5890.0
don-quixote,404461,2,100000,7024485,1871192,7378726,836.0,28.0,2086.0
don-quixote,404461,2,500000,7024485,9356081,36765992,2888.0,120.0,6620.0
don-quixote,404461,3,1000,7024519,18705,3329,276.0,16.0,325.0
don-quixote,404461,3,10000,7024519,187016,32597,288.0,16.0,911.0
don-quixote,404461,3,100000,7024519,549928,96735,316.0,32.0,616.0
don-quixote,404461,3,500000,7024519,7744319,1385297,1132.0,44.0,3873.0
don-quixote,404461,4,1000,7024518,18680,1303,304.0,40.0,1489.0
don-quixote,404461,4,10000,7024518,187097,12400,308.0,8.0,714.0
don-quixote,404461,4,100000,7024518,35777,2451,288.0,8.0,325.0
don-quixote,404461,4,500000,7024518,1064492,74531,380.0,4.0,1358.0
don-quixote,404461,5,1000,7024519,18720,1056,280.0,12.0,546.0
don-quixote,404461,5,10000,7024519,187046,10587,308.0,12.0,3013.0
don-quixote,404461,5,100000,7024519,1870507,106057,464.0,20.0,1170.0
don-quixote,404461,5,500000,7024519,8245039,466097,1160.0,44.0,3711.0
don-quixote,404461,6,1000,7024520,18698,1003,292.0,4.0,348.0
don-quixote,404461,6,10000,7024520,187012,10085,304.0,4.0,453.0
don-quixote,404461,6,100000,7024520,1870393,101275,496.0,8.0,2567.0
don-quixote,404461,6,500000,7024520,9351304,507538,1208.0,36.0,3243.0
don-quixote,404461,7,1000,7024521,18698,1002,300.0,12.0,1020.0
don-quixote,404461,7,10000,7024521,186971,10032,312.0,16.0,645.0
don-quixote,404461,7,100000,7024521,1642310,88519,444.0,36.0,1050.0
don-quixote,404461,7,500000,7024521,5319105,286823,836.0,40.0,1895.0
madame-bovary,112972,2,1000,1796267,16870,12072,80.0,0.0,241.0
madame-bovary,112972,2,10000,1796267,168639,125396,84.0,8.0,146.0
madame-bovary,112972,2,100000,1796267,323510,227751,100.0,0.0,738.0
madame-bovary,112972,2,500000,1796267,2313717,1693862,308.0,0.0,670.0
madame-bovary,112972,3,1000,1796277,16860,1333,68.0,8.0,409.0
madame-bovary,112972,3,10000,1796277,168655,12670,80.0,8.0,144.0
madame-bovary,112972,3,100000,1796277,1686078,131085,200.0,4.0,597.0
madame-bovary,112972,3,500000,1796277,771031,60068,140.0,0.0,1072.0
madame-bovary,112972,4,1000,1796279,16875,1034,72.0,4.0,105.0
madame-bovary,112972,4,10000,1796279,168631,10339,80.0,4.0,132.0
madame-bovary,112972,4,100000,1796279,189113,12536,88.0,0.0,216.0
madame-bovary,112972,4,500000,1796279,1042339,65394,152.0,0.0,239.0
madame-bovary,112972,5,1000,1796279,16856,1001,64.0,12.0,111.0
madame-bovary,112972,5,10000,1796279,168615,10046,88.0,0.0,113.0
madame-bovary,112972,5,100000,1796279,445187,26734,100.0,8.0,170.0
madame-bovary,112972,5,500000,1796279,1104598,66408,160.0,0.0,254.0
madame-bovary,112972,6,1000,1796279,16856,1000,72.0,4.0,108.0
madame-bovary,112972,6,10000,1796279,168682,10011,92.0,0.0,145.0
madame-bovary,112972,6,100000,1796279,1570374,93427,212.0,8.0,1202.0
madame-bovary,112972,6,500000,1796279,1316077,78354,180.0,12.0,390.0
madame-bovary,112972,7,1000,1796279,16856,1000,84.0,0.0,198.0
madame-bovary,112972,7,10000,1796279,168693,10000,96.0,8.0,239.0
madame-bovary,112972,7,100000,1796279,1199268,71169,164.0,24.0,450.0
madame-bovary,112972,7,500000,1796279,1283547,76130,228.0,12.0,2749.0
zadig,26046,2,1000,349642,14730,3984,16.0,0.0,61.0
zadig,26046,2,10000,349642,133377,35289,24.0,0.0,52.0
zadig,26046,2,100000,349642,365686,100390,32.0,8.0,88.0
zadig,26046,2,500000,349642,530598,144858,48.0,4.0,142.0
zadig,26046,3,1000,349639,14732,1085,16.0,0.0,40.0
zadig,26046,3,10000,349639,145832,11069,24.0,0.0,46.0
zadig,26046,3,100000,349639,1137899,85557,88.0,0.0,270.0
zadig,26046,3,500000,349639,50284,3763,16.0,0.0,60.0
zadig,26046,4,1000,349638,14725,1014,16.0,0.0,75.0
zadig,26046,4,10000,349638,75625,5186,20.0,0.0,35.0
zadig,26046,4,100000,349638,87244,6020,20.0,0.0,40.0
zadig,26046,4,500000,349638,432119,29758,48.0,0.0,71.0
zadig,26046,5,1000,349638,14735,1001,16.0,4.0,50.0
zadig,26046,5,10000,349638,147348,10036,24.0,4.0,48.0
zadig,26046,5,100000,349638,265710,18130,32.0,0.0,53.0
zadig,26046,5,500000,349638,486541,33115,48.0,4.0,461.0
zadig,26046,6,1000,349638,14735,1000,16.0,0.0,30.0
zadig,26046,6,10000,349638,84253,5719,20.0,0.0,162.0
zadig,26046,6,100000,349638,476236,32391,48.0,4.0,153.0
zadig,26046,6,500000,349638,91031,6180,20.0,0.0,144.0
zadig,26046,7,1000,349638,14735,1000,16.0,0.0,32.0
zadig,26046,7,10000,349638,147464,10006,24.0,0.0,47.0
zadig,26046,7,100000,349638,91016,6176,20.0,0.0,46.0
zadig,26046,7,500000,349638,91016,6176,20.0,0.0,42.0
don-quixote,404461,2,1000,7024485,18682,62806,280.0,8.0,421.0
don-quixote,404461,2,10000,7024485,187167,717880,356.0,4.0,711.0
don-quixote,404461,2,100000,7024485,1159684,4589972,576.0,36.0,1117.0
don-quixote,404461,2,500000,7024485,9355804,37119055,3264.0,132.0,13662.0
don-quixote,404461,3,1000,7024519,18705,3329,316.0,0.0,421.0
don-quixote,404461,3,10000,7024519,187067,32357,296.0,16.0,747.0
don-quixote,404461,3,100000,7024519,1870222,337824,492.0,20.0,1957.0
don-quixote,404461,3,500000,7024519,9351186,1660740,1272.0,68.0,3886.0
don-quixote,404461,4,1000,7024518,18703,1211,280.0,8.0,490.0
don-quixote,404461,4,10000,7024518,187102,12978,316.0,8.0,1371.0
don-quixote,404461,4,100000,7024518,35777,2451,292.0,4.0,328.0
don-quixote,404461,4,500000,7024518,2536262,173743,528.0,20.0,1496.0
don-quixote,404461,5,1000,7024519,18717,1056,312.0,8.0,992.0
don-quixote,404461,5,10000,7024519,186961,10675,300.0,8.0,378.0
don-quixote,404461,5,100000,7024519,1131735,63997,408.0,4.0,1273.0
don-quixote,404461,5,500000,7024519,9352309,528900,1228.0,28.0,3850.0
don-quixote,404461,6,1000,7024520,18698,1003,288.0,4.0,345.0
don-quixote,404461,6,10000,7024520,187012,10085,292.0,16.0,697.0
don-quixote,404461,6,100000,7024520,524156,28438,336.0,12.0,2556.0
don-quixote,404461,6,500000,7024520,9352185,507817,1340.0,64.0,3238.0
don-quixote,404461,7,1000,7024521,18694,1003,240.0,20.0,703.0
don-quixote,404461,7,10000,7024521,187021,10102,304.0,0.0,577.0
don-quixote,404461,7,100000,7024521,1870520,100622,460.0,52.0,820.0
don-quixote,404461,7,500000,7024521,4028204,217175,688.0,36.0,1278.0
madame-bovary,112972,2,1000,1796267,16870,12072,76.0,0.0,175.0
madame-bovary,112972,2,10000,1796267,168639,125396,88.0,0.0,142.0
madame-bovary,112972,2,100000,1796267,323510,227751,104.0,0.0,137.0
madame-bovary,112972,2,500000,1796267,2313717,1693862,308.0,12.0,818.0
madame-bovary,112972,3,1000,1796277,16857,1184,72.0,0.0,193.0
madame-bovary,112972,3,10000,1796277,168655,12670,84.0,0.0,119.0
madame-bovary,112972,3,100000,1796277,1686078,131085,200.0,8.0,290.0
madame-bovary,112972,3,500000,1796277,2200642,171400,236.0,12.0,493.0
madame-bovary,112972,4,1000,1796279,16875,1034,76.0,0.0,96.0
madame-bovary,112972,4,10000,1796279,168631,10339,88.0,0.0,132.0
madame-bovary,112972,4,100000,1796279,189113,12536,72.0,8.0,128.0
madame-bovary,112972,4,500000,1796279,1042339,65394,148.0,8.0,579.0
madame-bovary,112972,5,1000,1796279,16856,1001,72.0,0.0,92.0
madame-bovary,112972,5,10000,1796279,168615,10046,76.0,12.0,112.0
madame-bovary,112972,5,100000,1796279,877440,53019,136.0,4.0,310.0
madame-bovary,112972,5,500000,1796279,2265041,135401,264.0,0.0,513.0
madame-bovary,112972,6,1000,1796279,16856,1000,68.0,8.0,299.0
madame-bovary,112972,6,10000,1796279,168661,10015,84.0,4.0,145.0
madame-bovary,112972,6,100000,1796279,1686578,100059,224.0,4.0,463.0
madame-bovary,112972,6,500000,1796279,2052505,121943,244.0,0.0,420.0
madame-bovary,112972,7,1000,1796279,16856,1000,72.0,4.0,121.0
madame-bovary,112972,7,10000,1796279,168693,10000,80.0,8.0,155.0
madame-bovary,112972,7,100000,1796279,1686409,100044,224.0,8.0,504.0
madame-bovary,112972,7,500000,1796279,3647639,216409,396.0,20.0,979.0
